1785-07-01,1785-08-05
1785-07-02,1785-08-06
1785-07-03,1785-08-07
1785-07-04,1785-08-08
1785-07-05,1785-08-09
1785-07-06,1785-08-10
1785-07-07,1785-08-11
1785-07-08,1785-08-12
1785-07-09,1785-08-13
1785-07-10,1785-08-14
1785-07-11,1785-08-15
1785-07-12,1785-08-16
1785-07-13,1785-08-17
1785-07-14,1785-08-18
1785-07-15,1785-08-19
1785-07-16,1785-08-20
1785-07-17,1785-08-21
1785-07-18,1785-08-22
1785-07-19,1785-08-23
1785-07-20,1785-08-24
1785-07-21,1785-08-25
1785-07-22,1785-08-26
1785-07-23,1785-08-27
1785-07-24,1785-08-28
1785-07-25,1785-08-29
1785-07-26,1785-08-30
1785-07-27,1785-08-31
1785-07-28,1785-09-01
1785-07-29,1785-09-02
1785-07-30,1785-09-03
