1988-04-01,1988-02-15
1988-04-02,1988-02-16
1988-04-03,1988-02-17
1988-04-04,1988-02-18
1988-04-05,1988-02-19
1988-04-06,1988-02-20
1988-04-07,1988-02-21
1988-04-08,1988-02-22
1988-04-09,1988-02-23
1988-04-10,1988-02-24
1988-04-11,1988-02-25
1988-04-12,1988-02-26
1988-04-13,1988-02-27
1988-04-14,1988-02-28
1988-04-15,1988-02-29
1988-04-16,1988-03-01
1988-04-17,1988-03-02
1988-04-18,1988-03-03
1988-04-19,1988-03-04
1988-04-20,1988-03-05
1988-04-21,1988-03-06
1988-04-22,1988-03-07
1988-04-23,1988-03-08
1988-04-24,1988-03-09
1988-04-25,1988-03-10
1988-04-26,1988-03-11
1988-04-27,1988-03-12
1988-04-28,1988-03-13
1988-04-29,1988-03-14
1988-04-30,1988-03-15
