1678-05-01,1678-06-19
1678-05-02,1678-06-20
1678-05-03,1678-06-21
1678-05-04,1678-06-22
1678-05-05,1678-06-23
1678-05-06,1678-06-24
1678-05-07,1678-06-25
1678-05-08,1678-06-26
1678-05-09,1678-06-27
1678-05-10,1678-06-28
1678-05-11,1678-06-29
1678-05-12,1678-06-30
1678-05-13,1678-07-01
1678-05-14,1678-07-02
1678-05-15,1678-07-03
1678-05-16,1678-07-04
1678-05-17,1678-07-05
1678-05-18,1678-07-06
1678-05-19,1678-07-07
1678-05-20,1678-07-08
1678-05-21,1678-07-09
1678-05-22,1678-07-10
1678-05-23,1678-07-11
1678-05-24,1678-07-12
1678-05-25,1678-07-13
1678-05-26,1678-07-14
1678-05-27,1678-07-15
1678-05-28,1678-07-16
1678-05-29,1678-07-17
1678-05-30,1678-07-18
