1708-07-01,1708-08-16
1708-07-02,1708-08-17
1708-07-03,1708-08-18
1708-07-04,1708-08-19
1708-07-05,1708-08-20
1708-07-06,1708-08-21
1708-07-07,1708-08-22
1708-07-08,1708-08-23
1708-07-09,1708-08-24
1708-07-10,1708-08-25
1708-07-11,1708-08-26
1708-07-12,1708-08-27
1708-07-13,1708-08-28
1708-07-14,1708-08-29
1708-07-15,1708-08-30
1708-07-16,1708-08-31
1708-07-17,1708-09-01
1708-07-18,1708-09-02
1708-07-19,1708-09-03
1708-07-20,1708-09-04
1708-07-21,1708-09-05
1708-07-22,1708-09-06
1708-07-23,1708-09-07
1708-07-24,1708-09-08
1708-07-25,1708-09-09
1708-07-26,1708-09-10
1708-07-27,1708-09-11
1708-07-28,1708-09-12
1708-07-29,1708-09-13
