1445-11-01,1445-11-29
1445-11-02,1445-11-30
1445-11-03,1445-12-01
1445-11-04,1445-12-02
1445-11-05,1445-12-03
1445-11-06,1445-12-04
1445-11-07,1445-12-05
1445-11-08,1445-12-06
1445-11-09,1445-12-07
1445-11-10,1445-12-08
1445-11-11,1445-12-09
1445-11-12,1445-12-10
1445-11-13,1445-12-11
1445-11-14,1445-12-12
1445-11-15,1445-12-13
1445-11-16,1445-12-14
1445-11-17,1445-12-15
1445-11-18,1445-12-16
1445-11-19,1445-12-17
1445-11-20,1445-12-18
1445-11-21,1445-12-19
1445-11-22,1445-12-20
1445-11-23,1445-12-21
1445-11-24,1445-12-22
1445-11-25,1445-12-23
1445-11-26,1445-12-24
1445-11-27,1445-12-25
1445-11-28,1445-12-26
1445-11-29,1445-12-27
1445-11-30,1445-12-28
