1748-10-01,1748-08-09
1748-10-02,1748-08-10
1748-10-03,1748-08-11
1748-10-04,1748-08-12
1748-10-05,1748-08-13
1748-10-06,1748-08-14
1748-10-07,1748-08-15
1748-10-08,1748-08-16
1748-10-09,1748-08-17
1748-10-10,1748-08-18
1748-10-11,1748-08-19
1748-10-12,1748-08-20
1748-10-13,1748-08-21
1748-10-14,1748-08-22
1748-10-15,1748-08-23
1748-10-16,1748-08-24
1748-10-17,1748-08-25
1748-10-18,1748-08-26
1748-10-19,1748-08-27
1748-10-20,1748-08-28
1748-10-21,1748-08-29
1748-10-22,1748-09-01
1748-10-23,1748-09-02
1748-10-24,1748-09-03
1748-10-25,1748-09-04
1748-10-26,1748-09-05
1748-10-27,1748-09-06
1748-10-28,1748-09-07
1748-10-29,1748-09-08
1748-10-30,1748-09-09
1748-10-31,1748-09-10
