1708-01-01,1707-12-09
1708-01-02,1707-12-10
1708-01-03,1707-12-11
1708-01-04,1707-12-12
1708-01-05,1707-12-13
1708-01-06,1707-12-14
1708-01-07,1707-12-15
1708-01-08,1707-12-16
1708-01-09,1707-12-17
1708-01-10,1707-12-18
1708-01-11,1707-12-19
1708-01-12,1707-12-20
1708-01-13,1707-12-21
1708-01-14,1707-12-22
1708-01-15,1707-12-23
1708-01-16,1707-12-24
1708-01-17,1707-12-25
1708-01-18,1707-12-26
1708-01-19,1707-12-27
1708-01-20,1707-12-28
1708-01-21,1707-12-29
1708-01-22,1707-12-30
1708-01-23,1708-01-01
1708-01-24,1708-01-02
1708-01-25,1708-01-03
1708-01-26,1708-01-04
1708-01-27,1708-01-05
1708-01-28,1708-01-06
1708-01-29,1708-01-07
1708-01-30,1708-01-08
1708-01-31,1708-01-09
