1457-10-01,1457-10-18
1457-10-02,1457-10-19
1457-10-03,1457-10-20
1457-10-04,1457-10-21
1457-10-05,1457-10-22
1457-10-06,1457-10-23
1457-10-07,1457-10-24
1457-10-08,1457-10-25
1457-10-09,1457-10-26
1457-10-10,1457-10-27
1457-10-11,1457-10-28
1457-10-12,1457-10-29
1457-10-13,1457-10-30
1457-10-14,1457-10-31
1457-10-15,1457-11-01
1457-10-16,1457-11-02
1457-10-17,1457-11-03
1457-10-18,1457-11-04
1457-10-19,1457-11-05
1457-10-20,1457-11-06
1457-10-21,1457-11-07
1457-10-22,1457-11-08
1457-10-23,1457-11-09
1457-10-24,1457-11-10
1457-10-25,1457-11-11
1457-10-26,1457-11-12
1457-10-27,1457-11-13
1457-10-28,1457-11-14
1457-10-29,1457-11-15
1457-10-30,1457-11-16
