1978-10-01,1978-08-29
1978-10-02,1978-09-01
1978-10-03,1978-09-02
1978-10-04,1978-09-03
1978-10-05,1978-09-04
1978-10-06,1978-09-05
1978-10-07,1978-09-06
1978-10-08,1978-09-07
1978-10-09,1978-09-08
1978-10-10,1978-09-09
1978-10-11,1978-09-10
1978-10-12,1978-09-11
1978-10-13,1978-09-12
1978-10-14,1978-09-13
1978-10-15,1978-09-14
1978-10-16,1978-09-15
1978-10-17,1978-09-16
1978-10-18,1978-09-17
1978-10-19,1978-09-18
1978-10-20,1978-09-19
1978-10-21,1978-09-20
1978-10-22,1978-09-21
1978-10-23,1978-09-22
1978-10-24,1978-09-23
1978-10-25,1978-09-24
1978-10-26,1978-09-25
1978-10-27,1978-09-26
1978-10-28,1978-09-27
1978-10-29,1978-09-28
1978-10-30,1978-09-29
1978-10-31,1978-09-30
