1920-08-01,1920-06-17
1920-08-02,1920-06-18
1920-08-03,1920-06-19
1920-08-04,1920-06-20
1920-08-05,1920-06-21
1920-08-06,1920-06-22
1920-08-07,1920-06-23
1920-08-08,1920-06-24
1920-08-09,1920-06-25
1920-08-10,1920-06-26
1920-08-11,1920-06-27
1920-08-12,1920-06-28
1920-08-13,1920-06-29
1920-08-14,1920-07-01
1920-08-15,1920-07-02
1920-08-16,1920-07-03
1920-08-17,1920-07-04
1920-08-18,1920-07-05
1920-08-19,1920-07-06
1920-08-20,1920-07-07
1920-08-21,1920-07-08
1920-08-22,1920-07-09
1920-08-23,1920-07-10
1920-08-24,1920-07-11
1920-08-25,1920-07-12
1920-08-26,1920-07-13
1920-08-27,1920-07-14
1920-08-28,1920-07-15
1920-08-29,1920-07-16
1920-08-30,1920-07-17
1920-08-31,1920-07-18
