1768-06-01,1768-04-17
1768-06-02,1768-04-18
1768-06-03,1768-04-19
1768-06-04,1768-04-20
1768-06-05,1768-04-21
1768-06-06,1768-04-22
1768-06-07,1768-04-23
1768-06-08,1768-04-24
1768-06-09,1768-04-25
1768-06-10,1768-04-26
1768-06-11,1768-04-27
1768-06-12,1768-04-28
1768-06-13,1768-04-29
1768-06-14,1768-04-30
1768-06-15,1768-05-01
1768-06-16,1768-05-02
1768-06-17,1768-05-03
1768-06-18,1768-05-04
1768-06-19,1768-05-05
1768-06-20,1768-05-06
1768-06-21,1768-05-07
1768-06-22,1768-05-08
1768-06-23,1768-05-09
1768-06-24,1768-05-10
1768-06-25,1768-05-11
1768-06-26,1768-05-12
1768-06-27,1768-05-13
1768-06-28,1768-05-14
1768-06-29,1768-05-15
1768-06-30,1768-05-16
