1986-08-01,1986-09-04
1986-08-02,1986-09-05
1986-08-03,1986-09-06
1986-08-04,1986-09-07
1986-08-05,1986-09-08
1986-08-06,1986-09-09
1986-08-07,1986-09-10
1986-08-08,1986-09-11
1986-08-09,1986-09-12
1986-08-10,1986-09-13
1986-08-11,1986-09-14
1986-08-12,1986-09-15
1986-08-13,1986-09-16
1986-08-14,1986-09-17
1986-08-15,1986-09-18
1986-08-16,1986-09-19
1986-08-17,1986-09-20
1986-08-18,1986-09-21
1986-08-19,1986-09-22
1986-08-20,1986-09-23
1986-08-21,1986-09-24
1986-08-22,1986-09-25
1986-08-23,1986-09-26
1986-08-24,1986-09-27
1986-08-25,1986-09-28
1986-08-26,1986-09-29
1986-08-27,1986-09-30
1986-08-28,1986-10-01
1986-08-29,1986-10-02
1986-08-30,1986-10-03
