1778-09-01,1778-10-20
1778-09-02,1778-10-21
1778-09-03,1778-10-22
1778-09-04,1778-10-23
1778-09-05,1778-10-24
1778-09-06,1778-10-25
1778-09-07,1778-10-26
1778-09-08,1778-10-27
1778-09-09,1778-10-28
1778-09-10,1778-10-29
1778-09-11,1778-10-30
1778-09-12,1778-10-31
1778-09-13,1778-11-01
1778-09-14,1778-11-02
1778-09-15,1778-11-03
1778-09-16,1778-11-04
1778-09-17,1778-11-05
1778-09-18,1778-11-06
1778-09-19,1778-11-07
1778-09-20,1778-11-08
1778-09-21,1778-11-09
1778-09-22,1778-11-10
1778-09-23,1778-11-11
1778-09-24,1778-11-12
1778-09-25,1778-11-13
1778-09-26,1778-11-14
1778-09-27,1778-11-15
1778-09-28,1778-11-16
1778-09-29,1778-11-17
1778-09-30,1778-11-18
